Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,Sinovac 4th dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,BioNTech 4th dose
2021-6-14,20-29,F,375,129,0,0,1356,528,0,0
2021-6-14,20-29,M,401,170,0,0,1348,567,0,0
2021-6-14,30-39,F,688,224,0,0,1585,613,0,0
2021-6-14,30-39,M,609,146,0,0,1536,598,0,0
2021-6-14,40-49,F,1125,301,0,0,1625,583,0,0
2021-6-14,40-49,M,847,223,0,0,1328,477,1,0
2021-6-14,50-59,F,1071,222,0,0,1220,434,0,0
2021-6-14,50-59,M,1124,227,0,0,1057,420,0,0
2021-6-14,60-69,F,510,83,0,0,616,187,0,0
2021-6-14,60-69,M,662,119,0,0,712,205,0,0
2021-6-14,70-79,F,174,20,0,0,175,61,0,0
2021-6-14,70-79,M,192,41,0,0,248,58,0,0
2021-6-14,80 and above,F,35,2,0,0,25,7,0,0
2021-6-14,80 and above,M,38,4,0,0,44,5,0,0
2021-6-15,12月19日,F,77,45,0,0,596,143,0,0
2021-6-15,12月19日,M,71,61,0,0,561,173,0,0
2021-6-15,20-29,F,417,278,0,0,1234,601,0,0
2021-6-15,20-29,M,452,324,0,0,1363,619,0,0
2021-6-15,30-39,F,1122,643,0,0,1731,834,0,0
2021-6-15,30-39,M,735,403,0,0,1704,741,0,0
2021-6-15,40-49,F,1950,1028,0,0,1804,743,0,0
2021-6-15,40-49,M,1037,548,0,0,1536,675,0,0
2021-6-15,50-59,F,2118,852,0,0,1646,584,0,0
2021-6-15,50-59,M,1631,669,0,0,1364,537,0,0
2021-6-15,60-69,F,1196,354,0,0,937,294,0,0
2021-6-15,60-69,M,1218,416,0,0,988,297,0,0
2021-6-15,70-79,F,419,114,0,0,285,77,0,0
2021-6-15,70-79,M,431,127,0,0,300,79,0,0
2021-6-15,80 and above,F,75,30,0,0,43,19,0,0
2021-6-15,80 and above,M,94,28,0,0,35,16,0,0
2021-6-16,12月19日,F,85,25,0,0,525,146,0,0
2021-6-16,12月19日,M,81,43,0,0,485,138,0,0
2021-6-16,20-29,F,424,180,0,0,1144,475,0,0
2021-6-16,20-29,M,491,190,0,0,1114,555,0,0
2021-6-16,30-39,F,1164,304,0,0,1469,606,0,0
2021-6-16,30-39,M,728,226,0,0,1359,583,0,0
2021-6-16,40-49,F,2113,472,0,0,1617,670,0,0
2021-6-16,40-49,M,1100,277,0,0,1198,512,0,0
2021-6-16,50-59,F,2250,384,0,0,1345,496,0,0
2021-6-16,50-59,M,1646,341,0,0,993,479,0,0
2021-6-16,60-69,F,1336,142,0,0,798,246,0,0
2021-6-16,60-69,M,1338,175,0,0,743,308,0,0
2021-6-16,70-79,F,400,53,0,0,230,79,0,0
2021-6-16,70-79,M,508,53,0,0,255,74,0,0
2021-6-16,80 and above,F,82,8,0,0,41,11,0,0
2021-6-16,80 and above,M,98,13,0,0,30,6,0,0
2021-6-17,12月19日,F,51,21,0,0,560,123,0,0
2021-6-17,12月19日,M,74,33,0,0,494,121,0,0
2021-6-17,20-29,F,466,168,0,0,1297,538,0,0
2021-6-17,20-29,M,476,234,0,0,1243,603,0,0
2021-6-17,30-39,F,1170,353,0,0,1725,688,0,0
2021-6-17,30-39,M,762,261,0,0,1577,615,0,0
2021-6-17,40-49,F,2075,631,0,0,1882,753,0,0
2021-6-17,40-49,M,1138,378,0,0,1466,590,0,0
2021-6-17,50-59,F,2390,555,0,0,1595,598,0,0
2021-6-17,50-59,M,1787,461,0,0,1194,493,0,0
2021-6-17,60-69,F,1343,237,0,0,837,289,0,0
2021-6-17,60-69,M,1351,278,0,0,693,259,0,0
2021-6-17,70-79,F,471,79,0,0,190,73,0,0
2021-6-17,70-79,M,479,84,0,0,210,92,0,0
2021-6-17,80 and above,F,81,12,0,0,38,14,0,0
2021-6-17,80 and above,M,82,16,0,0,38,18,0,0
2021-6-18,12月19日,F,79,38,0,0,952,209,0,0
2021-6-18,12月19日,M,60,33,0,0,921,220,0,0
2021-6-18,20-29,F,449,288,0,0,1600,722,0,0
2021-6-18,20-29,M,417,285,0,0,1353,714,0,0
2021-6-18,30-39,F,1384,556,0,0,2661,1187,0,0
2021-6-18,30-39,M,737,335,0,0,2018,967,0,0
2021-6-18,40-49,F,2427,909,0,0,2975,1342,0,0
2021-6-18,40-49,M,1121,505,0,0,2095,906,0,0
2021-6-18,50-59,F,2655,801,1,0,2359,1033,0,0
2021-6-18,50-59,M,1705,609,0,0,1649,765,0,0
2021-6-18,60-69,F,1407,359,0,0,1055,425,0,0
2021-6-18,60-69,M,1281,369,0,0,903,431,0,0
2021-6-18,70-79,F,431,72,0,0,247,94,0,0
2021-6-18,70-79,M,415,114,0,0,261,128,0,0
2021-6-18,80 and above,F,62,15,0,0,29,23,0,0
2021-6-18,80 and above,M,75,22,0,0,50,21,0,0
2021-6-19,0-11,M,0,0,0,0,1,1,0,0
2021-6-19,12月19日,F,84,52,0,0,1115,334,0,0
2021-6-19,12月19日,M,64,68,0,0,1182,325,0,0
2021-6-19,20-29,F,442,360,0,0,1814,1210,0,0
2021-6-19,20-29,M,436,439,0,0,1623,1230,0,0
2021-6-19,30-39,F,1002,552,0,0,2584,1503,0,0
2021-6-19,30-39,M,710,522,0,0,1895,1298,0,0
2021-6-19,40-49,F,1845,852,0,0,2882,1654,0,0
2021-6-19,40-49,M,1171,684,0,0,1964,1329,0,0
2021-6-19,50-59,F,2068,697,0,0,2061,1218,0,0
2021-6-19,50-59,M,1588,720,0,0,1739,1185,0,0
2021-6-19,60-69,F,1014,258,0,0,932,449,0,0
2021-6-19,60-69,M,1049,346,0,0,907,545,0,0
2021-6-19,70-79,F,277,51,0,0,229,109,0,0
2021-6-19,70-79,M,282,77,0,0,217,131,0,0
2021-6-19,80 and above,F,55,16,0,0,33,17,0,0
2021-6-19,80 and above,M,51,8,0,0,38,18,0,0
2021-6-20,12月19日,F,47,42,0,0,925,230,0,0
2021-6-20,12月19日,M,50,45,0,0,1008,268,0,0
2021-6-20,20-29,F,387,273,0,0,1646,942,0,0
2021-6-20,20-29,M,422,471,0,0,1523,1042,0,0
2021-6-20,30-39,F,731,398,0,0,1978,1107,0,1
2021-6-20,30-39,M,598,538,0,0,1588,1093,0,0
2021-6-20,40-49,F,1147,615,0,0,1972,1077,0,0
2021-6-20,40-49,M,931,674,0,0,1410,1031,0,0
2021-6-20,50-59,F,1114,430,0,0,1467,768,0,0
2021-6-20,50-59,M,1093,683,0,0,1197,907,0,0
2021-6-20,60-69,F,450,103,0,0,585,262,0,0
2021-6-20,60-69,M,613,257,0,0,581,382,0,0
2021-6-20,70-79,F,112,22,0,0,137,85,0,0
2021-6-20,70-79,M,121,38,0,0,126,79,0,0
2021-6-20,80 and above,F,29,7,0,0,21,18,0,0
2021-6-20,80 and above,M,20,4,0,0,29,9,0,0
2021-6-21,12月19日,F,69,52,0,0,697,219,0,0
2021-6-21,12月19日,M,70,45,0,0,804,247,0,0
2021-6-21,20-29,F,412,261,0,0,1474,821,0,0
2021-6-21,20-29,M,459,338,0,0,1566,1017,0,0
2021-6-21,30-39,F,1138,587,0,0,1882,1101,0,0
2021-6-21,30-39,M,683,411,0,0,1851,1178,0,0
2021-6-21,40-49,F,2051,959,0,0,1830,1213,0,0
2021-6-21,40-49,M,1104,530,0,0,1517,1041,0,0
2021-6-21,50-59,F,2329,744,0,0,1551,919,0,0
2021-6-21,50-59,M,1595,688,0,0,1309,833,0,0
2021-6-21,60-69,F,1346,335,0,0,877,468,0,0
2021-6-21,60-69,M,1314,400,0,0,927,483,0,0
2021-6-21,70-79,F,409,85,0,0,227,132,0,0
2021-6-21,70-79,M,475,149,0,0,261,165,0,0
2021-6-21,80 and above,F,78,21,0,0,54,13,0,0
2021-6-21,80 and above,M,98,27,0,0,39,25,0,0
2021-6-22,12月19日,F,65,29,0,0,719,160,0,0
2021-6-22,12月19日,M,58,50,0,0,684,217,0,0
2021-6-22,20-29,F,407,246,0,0,1112,606,0,0
2021-6-22,20-29,M,418,306,0,0,1090,762,0,0
2021-6-22,30-39,F,1090,498,0,0,1562,755,0,0
2021-6-22,30-39,M,661,385,0,0,1304,793,0,0
2021-6-22,40-49,F,2017,937,0,0,1603,914,0,0
2021-6-22,40-49,M,1112,526,0,0,1141,726,0,0
2021-6-22,50-59,F,2348,754,0,0,1457,777,0,0
2021-6-22,50-59,M,1670,748,0,0,1048,730,0,0
2021-6-22,60-69,F,1474,330,0,0,865,400,0,0
2021-6-22,60-69,M,1413,471,0,0,813,476,0,0
2021-6-22,70-79,F,424,92,0,0,238,123,0,0
2021-6-22,70-79,M,516,145,0,0,256,156,0,0
2021-6-22,80 and above,F,77,20,0,0,39,19,0,0
2021-6-22,80 and above,M,81,20,0,0,41,24,0,0
2021-6-23,12月19日,F,60,43,0,0,772,208,0,0
2021-6-23,12月19日,M,61,36,0,0,786,200,0,0
2021-6-23,20-29,F,399,197,0,0,1270,661,0,0
2021-6-23,20-29,M,350,302,0,0,1413,774,0,0
2021-6-23,30-39,F,995,484,0,0,1580,783,0,0
2021-6-23,30-39,M,604,360,0,0,1506,823,0,0
2021-6-23,40-49,F,1900,857,0,0,1659,875,0,0
2021-6-23,40-49,M,1004,516,0,0,1228,813,0,0
2021-6-23,50-59,F,2216,762,0,0,1496,818,0,0
2021-6-23,50-59,M,1455,673,0,0,1146,723,0,0
2021-6-23,60-69,F,1324,344,0,0,790,437,0,0
2021-6-23,60-69,M,1232,460,0,0,779,460,0,0
2021-6-23,70-79,F,408,118,0,0,209,124,0,0
2021-6-23,70-79,M,428,138,0,0,194,128,0,0
2021-6-23,80 and above,F,70,20,0,0,30,24,0,0
2021-6-23,80 and above,M,80,22,0,0,35,21,0,0
2021-6-24,12月19日,F,79,35,0,0,781,204,0,0
2021-6-24,12月19日,M,59,44,0,0,784,203,0,0
2021-6-24,20-29,F,455,246,0,0,1605,747,0,0
2021-6-24,20-29,M,478,262,0,0,1572,968,0,0
2021-6-24,30-39,F,1056,589,0,0,2087,1110,0,0
2021-6-24,30-39,M,663,382,0,0,1930,1165,0,0
2021-6-24,40-49,F,1916,957,0,0,2093,1107,0,0
2021-6-24,40-49,M,1066,515,0,0,1506,1091,0,0
2021-6-24,50-59,F,2302,857,0,0,1782,967,0,0
2021-6-24,50-59,M,1562,643,0,0,1285,916,0,0
2021-6-24,60-69,F,1310,379,0,0,805,536,0,0
2021-6-24,60-69,M,1218,476,0,0,701,605,0,0
2021-6-24,70-79,F,419,132,0,0,221,141,0,0
2021-6-24,70-79,M,452,170,0,0,241,211,0,0
2021-6-24,80 and above,F,67,31,0,0,37,32,0,0
2021-6-24,80 and above,M,74,24,0,0,41,32,0,0
2021-6-25,12月19日,F,85,34,0,0,1241,288,0,0
2021-6-25,12月19日,M,76,50,0,0,1117,311,0,0
2021-6-25,20-29,F,440,330,0,0,1554,1164,0,0
2021-6-25,20-29,M,401,364,0,0,1410,1161,0,0
2021-6-25,30-39,F,1202,804,0,0,2409,1738,0,0
2021-6-25,30-39,M,729,470,0,0,1838,1488,0,0
2021-6-25,40-49,F,2358,1294,0,0,2758,2058,0,0
2021-6-25,40-49,M,1196,718,0,0,1795,1520,0,0
2021-6-25,50-59,F,2738,1137,0,0,2285,1667,0,0
2021-6-25,50-59,M,1754,952,0,0,1542,1407,0,0
2021-6-25,60-69,F,1519,489,0,0,1088,866,0,0
2021-6-25,60-69,M,1357,539,0,0,919,809,0,0
2021-6-25,70-79,F,452,126,0,0,220,204,0,0
2021-6-25,70-79,M,458,173,0,0,232,224,0,0
2021-6-25,80 and above,F,81,27,0,0,44,24,0,0
2021-6-25,80 and above,M,96,43,0,0,34,34,0,0
2021-6-26,0-11,F,0,0,0,0,2,0,0,0
2021-6-26,0-11,M,0,0,0,0,2,1,0,0
2021-6-26,12月19日,F,53,61,0,0,1250,429,0,0
2021-6-26,12月19日,M,58,71,0,0,1230,477,0,0
2021-6-26,20-29,F,394,528,0,0,1740,1539,0,0
2021-6-26,20-29,M,393,577,0,0,1473,1693,0,0
2021-6-26,30-39,F,847,1122,0,0,2487,2100,0,0
2021-6-26,30-39,M,570,719,0,0,1696,2087,0,0
2021-6-26,40-49,F,1602,1658,0,0,2573,2356,0,0
2021-6-26,40-49,M,957,996,0,0,1625,2021,0,0
2021-6-26,50-59,F,1812,1272,0,0,1970,1864,0,0
2021-6-26,50-59,M,1389,1143,0,0,1456,1843,0,0
2021-6-26,60-69,F,990,501,0,0,828,837,0,0
2021-6-26,60-69,M,992,575,0,0,798,961,0,0
2021-6-26,70-79,F,291,120,0,0,203,211,0,0
2021-6-26,70-79,M,264,129,0,0,198,223,0,0
2021-6-26,80 and above,F,57,27,0,0,41,37,0,0
2021-6-26,80 and above,M,58,16,0,0,31,35,0,0
2021-6-27,0-11,F,3,2,0,0,0,0,0,0
2021-6-27,0-11,M,1,2,0,0,0,0,0,0
2021-6-27,12月19日,F,64,47,0,0,1385,337,0,0
2021-6-27,12月19日,M,61,62,0,0,1450,359,0,0
2021-6-27,20-29,F,347,414,0,0,1979,1268,0,0
2021-6-27,20-29,M,377,667,0,0,1821,1580,0,0
2021-6-27,30-39,F,648,799,0,0,2387,1757,0,0
2021-6-27,30-39,M,515,768,0,0,1941,1807,0,0
2021-6-27,40-49,F,1030,1116,0,0,2270,1706,0,0
2021-6-27,40-49,M,835,1057,0,0,1758,1710,0,0
2021-6-27,50-59,F,1061,827,0,0,1729,1231,0,0
2021-6-27,50-59,M,1114,1075,0,0,1496,1436,0,0
2021-6-27,60-69,F,490,261,0,0,777,554,0,0
2021-6-27,60-69,M,651,428,0,0,808,764,0,0
2021-6-27,70-79,F,109,47,0,0,191,127,0,0
2021-6-27,70-79,M,118,69,0,0,183,149,0,0
2021-6-27,80 and above,F,24,13,0,0,32,21,0,0
2021-6-27,80 and above,M,19,10,0,0,39,22,0,0
2021-6-28,12月19日,F,78,58,0,0,818,226,0,0
2021-6-28,12月19日,M,67,66,0,0,848,296,0,0
2021-6-28,20-29,F,364,319,0,0,1551,995,0,0
2021-6-28,20-29,M,402,459,0,0,1714,1327,0,0
2021-6-28,30-39,F,865,866,0,0,1823,1337,0,0
2021-6-28,30-39,M,640,599,0,0,1863,1506,0,0
2021-6-28,40-49,F,1589,1570,0,0,1747,1472,0,0
2021-6-28,40-49,M,1010,859,0,0,1520,1436,0,0
2021-6-28,50-59,F,2171,1351,0,0,1626,1236,0,0
2021-6-28,50-59,M,1517,1076,0,0,1361,1285,0,0
2021-6-28,60-69,F,1286,628,0,0,914,741,0,0
2021-6-28,60-69,M,1199,702,0,0,930,874,0,0
2021-6-28,70-79,F,385,172,0,0,202,199,0,0
2021-6-28,70-79,M,395,201,0,0,226,224,0,0
2021-6-28,80 and above,F,58,27,0,0,39,30,0,0
2021-6-28,80 and above,M,72,43,0,0,44,41,0,0
2021-6-29,12月19日,F,63,51,0,0,920,221,0,0
2021-6-29,12月19日,M,77,65,0,0,879,244,0,0
2021-6-29,20-29,F,374,492,0,0,1818,930,0,0
2021-6-29,20-29,M,366,468,0,0,1708,1135,0,0
2021-6-29,30-39,F,1019,1247,0,0,2132,1359,0,0
2021-6-29,30-39,M,672,746,0,0,1986,1345,0,0
2021-6-29,40-49,F,1912,1988,0,0,2201,1404,0,0
2021-6-29,40-49,M,1056,1025,0,0,1576,1097,0,0
2021-6-29,50-59,F,2451,1634,0,0,2094,1257,0,0
2021-6-29,50-59,M,1460,1170,0,0,1409,1064,0,0
2021-6-29,60-69,F,1504,811,0,0,1055,749,0,0
2021-6-29,60-69,M,1366,896,0,0,913,763,0,0
2021-6-29,70-79,F,465,239,0,0,291,175,0,0
2021-6-29,70-79,M,477,292,0,0,266,236,0,0
2021-6-29,80 and above,F,99,34,0,0,46,30,0,0
2021-6-29,80 and above,M,102,72,0,0,42,33,0,0
2021-6-30,0-11,M,0,1,0,0,0,0,0,0
2021-6-30,12月19日,F,55,63,0,0,1302,236,0,0
2021-6-30,12月19日,M,66,63,0,0,1374,266,0,0
2021-6-30,20-29,F,421,440,0,0,2003,1025,0,0
2021-6-30,20-29,M,403,440,0,0,1743,1004,0,0
2021-6-30,30-39,F,1089,1195,0,0,2819,1594,0,0
2021-6-30,30-39,M,664,696,0,0,2195,1278,0,0
2021-6-30,40-49,F,1990,1882,0,0,3032,1648,0,0
2021-6-30,40-49,M,1066,982,0,0,1896,1199,0,0
2021-6-30,50-59,F,2552,1743,0,0,2579,1318,0,0
2021-6-30,50-59,M,1624,1267,0,0,1569,1022,0,0
2021-6-30,60-69,F,1429,832,0,0,1097,687,0,0
2021-6-30,60-69,M,1309,947,0,0,855,702,0,0
2021-6-30,70-79,F,420,260,0,0,219,162,0,0
2021-6-30,70-79,M,409,313,0,0,218,189,0,0
2021-6-30,80 and above,F,75,39,0,0,43,26,0,0
2021-6-30,80 and above,M,88,71,0,0,40,30,0,0
2021-7-1,12月19日,F,73,34,0,0,1621,224,0,0
2021-7-1,12月19日,M,61,43,0,0,1676,229,0,0
2021-7-1,20-29,F,372,268,0,0,2558,892,0,0
2021-7-1,20-29,M,319,276,0,0,2056,893,0,0
2021-7-1,30-39,F,737,578,0,0,3032,1160,0,0
2021-7-1,30-39,M,530,401,0,0,2220,965,0,0
2021-7-1,40-49,F,1084,907,0,0,2936,1149,0,0
2021-7-1,40-49,M,763,535,0,0,1877,863,0,0
2021-7-1,50-59,F,1226,788,0,0,2551,983,0,0
2021-7-1,50-59,M,1013,689,0,0,1644,725,0,0
2021-7-1,60-69,F,682,398,0,0,1063,451,0,0
2021-7-1,60-69,M,696,481,0,0,897,405,0,0
2021-7-1,70-79,F,192,103,0,0,246,123,0,0
2021-7-1,70-79,M,200,162,0,0,220,122,0,0
2021-7-1,80 and above,F,30,22,0,0,58,29,0,0
2021-7-1,80 and above,M,29,30,0,0,46,15,0,0
2021-7-2,12月19日,F,60,76,0,0,1754,369,0,0
2021-7-2,12月19日,M,71,95,0,0,1833,342,0,0
2021-7-2,20-29,F,412,596,0,0,1786,1485,0,0
2021-7-2,20-29,M,377,539,0,0,1763,1391,0,0
2021-7-2,30-39,F,928,1532,0,0,2440,2413,0,0
2021-7-2,30-39,M,568,863,0,0,1984,2102,0,0
2021-7-2,40-49,F,1747,2544,0,0,2611,2813,0,0
2021-7-2,40-49,M,945,1309,0,0,1794,2014,0,0
2021-7-2,50-59,F,2299,2563,0,0,2154,2354,0,0
2021-7-2,50-59,M,1411,1866,0,0,1503,1791,0,0
2021-7-2,60-69,F,1395,1278,0,0,1034,1126,0,0
2021-7-2,60-69,M,1229,1435,0,0,916,995,0,0
2021-7-2,70-79,F,411,349,0,0,254,247,0,0
2021-7-2,70-79,M,454,468,0,0,233,278,0,0
2021-7-2,80 and above,F,106,64,0,0,40,41,0,0
2021-7-2,80 and above,M,90,87,0,0,33,54,0,0
2021-7-3,0-11,M,0,0,0,0,0,1,0,0
2021-7-3,12月19日,F,60,96,0,0,1144,463,0,0
2021-7-3,12月19日,M,47,86,0,0,1164,401,0,0
2021-7-3,20-29,F,334,580,0,0,1828,1828,0,0
2021-7-3,20-29,M,324,666,0,0,1337,1797,1,0
2021-7-3,30-39,F,695,1163,0,0,2308,2771,0,0
2021-7-3,30-39,M,429,1005,0,0,1497,2276,0,0
2021-7-3,40-49,F,1299,1950,0,0,2263,3051,0,0
2021-7-3,40-49,M,734,1321,0,0,1380,2299,0,0
2021-7-3,50-59,F,1566,1805,0,0,1826,2464,0,0
2021-7-3,50-59,M,1131,1658,0,0,1322,1959,0,0
2021-7-3,60-69,F,979,837,0,0,829,1039,0,0
2021-7-3,60-69,M,909,995,0,0,725,1043,0,0
2021-7-3,70-79,F,286,224,0,0,163,209,0,0
2021-7-3,70-79,M,250,224,0,0,152,193,0,0
2021-7-3,80 and above,F,63,39,0,0,32,26,0,0
2021-7-3,80 and above,M,67,47,0,0,29,34,0,0
2021-7-4,0-11,F,0,1,0,0,0,0,0,0
2021-7-4,0-11,M,2,2,0,0,0,0,0,0
2021-7-4,12月19日,F,54,90,0,0,1605,368,0,0
2021-7-4,12月19日,M,65,96,0,0,1532,367,0,0
2021-7-4,20-29,F,263,514,0,0,2175,1380,0,0
2021-7-4,20-29,M,264,709,0,0,1984,1552,0,0
2021-7-4,30-39,F,490,908,0,0,2540,2181,0,0
2021-7-4,30-39,M,390,960,0,0,1816,1847,0,0
2021-7-4,40-49,F,830,1348,0,0,2406,2100,0,0
2021-7-4,40-49,M,572,1332,0,0,1581,1779,0,0
2021-7-4,50-59,F,885,1092,0,0,1817,1490,0,0
2021-7-4,50-59,M,817,1501,0,0,1409,1485,1,0
2021-7-4,60-69,F,427,395,0,0,807,636,0,0
2021-7-4,60-69,M,525,678,0,0,830,782,0,0
2021-7-4,70-79,F,127,86,0,0,178,122,0,0
2021-7-4,70-79,M,113,95,0,0,197,149,0,0
2021-7-4,80 and above,F,21,13,0,0,41,28,0,0
2021-7-4,80 and above,M,24,11,0,0,37,27,0,0
2021-7-5,12月19日,F,70,79,0,0,1456,915,0,0
2021-7-5,12月19日,M,67,86,0,0,1441,1015,0,0
2021-7-5,20-29,F,396,507,0,0,2153,1124,0,0
2021-7-5,20-29,M,351,558,0,0,2238,1274,0,0
2021-7-5,30-39,F,839,1240,0,0,2341,1379,0,0
2021-7-5,30-39,M,577,833,0,0,2378,1465,0,0
2021-7-5,40-49,F,1674,2180,0,0,2282,1432,0,0
2021-7-5,40-49,M,923,1267,0,0,1952,1284,0,1
2021-7-5,50-59,F,2255,2224,0,0,2185,1187,0,0
2021-7-5,50-59,M,1387,1745,0,0,1735,1104,0,0
2021-7-5,60-69,F,1533,1198,0,0,1312,687,0,0
2021-7-5,60-69,M,1440,1315,0,0,1288,738,0,0
2021-7-5,70-79,F,510,333,0,0,357,189,0,0
2021-7-5,70-79,M,509,427,0,0,427,246,0,0
2021-7-5,80 and above,F,123,56,0,0,60,18,0,0
2021-7-5,80 and above,M,94,76,0,0,56,51,0,0
2021-7-6,12月19日,F,67,67,0,0,1497,501,0,0
2021-7-6,12月19日,M,57,72,0,0,1640,484,0,0
2021-7-6,20-29,F,357,456,0,0,1896,949,0,0
2021-7-6,20-29,M,322,457,0,0,1868,1062,0,0
2021-7-6,30-39,F,840,1178,0,0,2259,1349,0,0
2021-7-6,30-39,M,545,659,0,0,1955,1376,0,0
2021-7-6,40-49,F,1579,2053,0,0,2218,1407,0,0
2021-7-6,40-49,M,821,1149,0,0,1591,1223,0,0
2021-7-6,50-59,F,2024,2118,1,0,2113,1331,0,0
2021-7-6,50-59,M,1270,1491,0,0,1594,1077,0,0
2021-7-6,60-69,F,1461,1122,0,0,1286,764,0,0
2021-7-6,60-69,M,1338,1236,0,0,1285,838,0,0
2021-7-6,70-79,F,551,327,0,0,341,239,0,0
2021-7-6,70-79,M,517,424,0,0,384,252,0,0
2021-7-6,80 and above,F,90,64,0,0,51,41,0,0
2021-7-6,80 and above,M,110,78,0,0,51,35,0,0
2021-7-7,12月19日,F,55,66,0,0,1817,451,0,0
2021-7-7,12月19日,M,56,70,0,0,1656,439,0,0
2021-7-7,20-29,F,349,403,0,0,2039,978,0,0
2021-7-7,20-29,M,303,435,0,0,1955,1011,0,0
2021-7-7,30-39,F,809,1167,0,0,2151,1320,0,0
2021-7-7,30-39,M,499,673,0,0,1874,1235,0,0
2021-7-7,40-49,F,1495,1907,0,0,2232,1381,0,0
2021-7-7,40-49,M,777,1065,0,0,1545,1127,0,0
2021-7-7,50-59,F,1961,1865,0,0,1994,1284,0,0
2021-7-7,50-59,M,1297,1513,0,0,1519,983,0,0
2021-7-7,60-69,F,1383,1046,0,0,1195,706,0,0
2021-7-7,60-69,M,1307,1077,0,0,1063,651,0,0
2021-7-7,70-79,F,441,304,0,0,303,210,0,0
2021-7-7,70-79,M,469,391,0,0,299,242,0,0
2021-7-7,80 and above,F,83,49,0,0,34,30,0,0
2021-7-7,80 and above,M,79,80,0,0,47,29,0,0
2021-7-8,12月19日,F,48,61,0,0,1419,427,0,0
2021-7-8,12月19日,M,58,85,0,0,1487,439,0,0
2021-7-8,20-29,F,337,473,0,0,2373,1270,0,0
2021-7-8,20-29,M,269,456,0,0,2146,1259,0,0
2021-7-8,30-39,F,745,1193,0,0,2882,1688,0,0
2021-7-8,30-39,M,483,769,0,0,2275,1637,0,0
2021-7-8,40-49,F,1436,2217,0,0,2728,1878,0,0
2021-7-8,40-49,M,757,1136,0,0,1848,1481,0,0
2021-7-8,50-59,F,2125,2209,0,0,2444,1562,0,0
2021-7-8,50-59,M,1246,1662,0,0,1598,1162,0,0
2021-7-8,60-69,F,1310,1163,0,0,1230,792,0,0
2021-7-8,60-69,M,1218,1239,0,0,1027,712,0,0
2021-7-8,70-79,F,455,335,0,0,318,209,0,0
2021-7-8,70-79,M,445,440,0,0,329,224,0,0
2021-7-8,80 and above,F,104,73,0,0,58,39,0,0
2021-7-8,80 and above,M,105,75,0,0,46,39,0,0
2021-7-9,12月19日,F,56,81,0,0,1352,798,0,0
2021-7-9,12月19日,M,64,72,0,0,1452,816,0,0
2021-7-9,20-29,F,362,554,0,0,1867,1592,0,0
2021-7-9,20-29,M,338,487,0,0,1516,1382,0,0
2021-7-9,30-39,F,853,1480,0,0,2693,2782,0,0
2021-7-9,30-39,M,445,785,0,0,1870,2101,0,0
2021-7-9,40-49,F,1619,2653,0,0,2624,3079,0,0
2021-7-9,40-49,M,815,1344,0,0,1649,2260,0,0
2021-7-9,50-59,F,2195,2746,0,0,2174,2561,0,0
2021-7-9,50-59,M,1320,1896,0,0,1324,1762,0,0
2021-7-9,60-69,F,1342,1363,0,0,1056,1108,0,0
2021-7-9,60-69,M,1246,1395,0,0,841,988,0,0
2021-7-9,70-79,F,410,381,0,0,266,233,0,0
2021-7-9,70-79,M,378,504,0,0,221,253,0,0
2021-7-9,80 and above,F,93,53,0,0,39,33,0,0
2021-7-9,80 and above,M,73,69,0,0,32,51,0,0
2021-7-10,0-11,F,0,0,0,0,1,0,0,0
2021-7-10,0-11,M,0,0,0,0,0,1,0,0
2021-7-10,12月19日,F,45,80,0,0,907,1215,0,0
2021-7-10,12月19日,M,25,92,0,0,860,1225,0,0
2021-7-10,20-29,F,270,653,0,0,1763,2196,0,0
2021-7-10,20-29,M,196,687,0,0,1239,2026,0,0
2021-7-10,30-39,F,507,1250,0,0,2178,3106,0,0
2021-7-10,30-39,M,310,1050,0,0,1325,2329,0,0
2021-7-10,40-49,F,994,2331,0,0,2143,3439,0,0
2021-7-10,40-49,M,549,1644,0,0,1223,2475,0,0
2021-7-10,50-59,F,1321,2416,0,0,1628,2494,0,0
2021-7-10,50-59,M,865,2117,0,0,1138,2137,0,0
2021-7-10,60-69,F,810,1098,0,0,780,1143,0,0
2021-7-10,60-69,M,757,1240,0,0,638,1096,0,0
2021-7-10,70-79,F,242,265,0,0,141,259,0,0
2021-7-10,70-79,M,226,293,0,0,138,252,0,0
2021-7-10,80 and above,F,57,43,0,0,28,38,0,0
2021-7-10,80 and above,M,45,47,0,0,20,38,0,0
2021-7-11,0-11,F,0,1,0,0,0,0,0,0
2021-7-11,0-11,M,0,4,0,0,0,0,0,0
2021-7-11,12月19日,F,30,76,0,0,1626,955,0,0
2021-7-11,12月19日,M,30,82,0,0,1495,1000,0,0
2021-7-11,20-29,F,226,454,0,0,2364,1665,0,0
2021-7-11,20-29,M,191,667,0,0,2018,1618,0,0
2021-7-11,30-39,F,434,910,0,0,2667,2129,0,0
2021-7-11,30-39,M,272,1018,0,0,1781,1827,0,0
2021-7-11,40-49,F,682,1546,0,0,2548,2154,0,0
2021-7-11,40-49,M,501,1516,0,0,1596,1552,0,0
2021-7-11,50-59,F,730,1497,0,0,1932,1485,0,0
